Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Sacramento Kings,Reg,1610612758,201819,82,3541,7637,8009,52.4,100.1,4.6,0.1,533.1,6.5,100.8,97,49,49,49,72
Sacramento Kings,Reg,1610612758,201920,72,2943,6365,6800,53.4,101.0,68.7,1.0,471.0,6.5,102.4,39,66,66,63,72
Sacramento Kings,Reg,1610612758,202021,72,3067,6383,7008,54.9,102.1,143.0,2.0,755.7,10.5,102.4,57,73,73,76,73
Sacramento Kings,Reg,1610612758,202122,82,3321,7223,7579,52.5,98.7,-102.6,-1.3,439.2,5.4,99.3,52,28,28,28,44
Sacramento Kings,Reg,1610612758,202223,44,1901,3862,4397,56.9,105.0,210.9,4.8,463.4,10.5,104.4,44,94,94,94,90
San Antonio Spurs,Reg,1610612759,199697,82,2827,6391,6032,47.2,95.7,-269.7,-3.3,198.1,2.4,94.6,33,15,18,15,9
San Antonio Spurs,Reg,1610612759,199798,82,2898,6187,6098,49.3,103.1,181.9,2.2,813.0,9.9,101.8,4,72,72,72,67
San Antonio Spurs,Reg,1610612759,199899,50,1740,3812,3652,47.9,102.9,102.9,2.1,417.0,8.3,101.5,30,61,61,65,61
San Antonio Spurs,Reg,1610612759,199900,82,2952,6393,6234,48.8,102.0,120.2,1.5,575.4,7.0,101.7,11,68,68,58,72
San Antonio Spurs,Reg,1610612759,200001,82,2884,6262,6213,49.6,104.9,291.8,3.6,840.4,10.2,105.1,6,83,83,83,93
San Antonio Spurs,Reg,1610612759,200102,82,2912,6362,6261,49.2,103.1,190.9,2.3,511.5,6.2,100.3,4,75,75,72,56
San Antonio Spurs,Reg,1610612759,200203,82,2908,6297,6265,49.8,105.0,297.2,3.6,870.2,10.6,101.5,8,90,90,90,64
San Antonio Spurs,Reg,1610612759,200304,82,2842,6434,6092,47.3,100.5,29.6,0.4,351.3,4.3,99.5,32,54,54,54,46
San Antonio Spurs,Reg,1610612759,200405,82,2923,6450,6353,49.3,102.1,131.6,1.6,597.3,7.3,99.9,31,83,80,76,59
San Antonio Spurs,Reg,1610612759,200506,82,2993,6342,6510,51.3,104.7,294.3,3.6,626.6,7.6,103.1,36,94,94,94,89
San Antonio Spurs,Reg,1610612759,200607,82,2999,6328,6593,52.1,104.9,310.1,3.8,631.5,7.7,103.9,10,97,97,97,93
San Antonio Spurs,Reg,1610612759,200708,82,2938,6424,6470,50.4,101.2,79.7,1.0,499.8,6.1,101.5,8,69,69,66,66
San Antonio Spurs,Reg,1610612759,200809,82,3041,6532,6706,51.3,102.7,176.4,2.2,552.6,6.7,104.3,37,87,83,83,96
San Antonio Spurs,Reg,1610612759,200910,82,3149,6657,6851,51.5,102.8,185.1,2.3,753.6,9.2,101.6,42,80,76,76,72
San Antonio Spurs,Reg,1610612759,201011,82,3148,6626,6981,52.7,105.7,377.7,4.6,792.5,9.7,104.7,49,100,100,100,93
San Antonio Spurs,Reg,1610612759,201112,66,2611,5463,5774,52.9,108.5,450.2,6.8,975.7,14.8,107.3,79,100,100,100,100
San Antonio Spurs,Reg,1610612759,201213,82,3210,6674,7083,53.1,106.9,456.5,5.6,945.0,11.5,105.7,38,97,97,97,93
San Antonio Spurs,Reg,1610612759,201314,82,3326,6843,7350,53.7,107.2,491.3,6.0,904.6,11.0,106.7,59,97,97,97,97
San Antonio Spurs,Reg,1610612759,201415,82,3208,6852,7093,51.8,104.4,297.4,3.6,842.8,10.3,104.8,66,87,87,87,93
San Antonio Spurs,Reg,1610612759,201516,82,3288,6792,7145,52.6,104.7,319.2,3.9,900.6,11.0,107.7,21,97,97,94,97
