Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Domantas Sabonis,Pre,1627734,202223,4,13,28,27,48.2,94.5,-1.6,-0.4,3.9,1.0,88.2,20,38,40,32,27
Wade Baldwin IV,Pre,1627735,201617,5,9,26,19,36.5,74.1,-6.6,-1.3,-2.7,-0.5,74.1,13,9,18,13,9
Wade Baldwin IV,Pre,1627735,201718,5,9,28,19,33.9,66.9,-9.4,-1.9,-3.3,-0.7,70.0,7,3,11,4,4
Wade Baldwin IV,Pre,1627735,201819,5,7,18,16,44.4,88.6,-2.0,-0.4,5.9,1.2,101.5,0,25,41,6,48
Malik Beasley,Pre,1627736,201617,8,17,50,37,37.0,75.0,-12.3,-1.5,-4.8,-0.6,74.5,29,10,13,12,9
Malik Beasley,Pre,1627736,201718,4,6,15,13,43.3,85.4,-2.2,-0.6,1.1,0.3,104.4,0,20,34,13,57
Malik Beasley,Pre,1627736,201819,5,17,41,46,56.1,111.9,4.9,1.0,22.9,4.6,110.0,44,69,66,62,68
Malik Beasley,Pre,1627736,201920,3,12,27,27,50.0,97.6,-0.7,-0.2,5.2,1.7,104.1,56,42,44,43,54
Malik Beasley,Pre,1627736,202122,4,14,37,33,44.6,87.0,-4.9,-1.2,-0.1,0.0,88.3,50,21,20,21,25
Malik Beasley,Pre,1627736,202223,2,4,16,11,34.4,67.4,-5.3,-2.7,-2.2,-1.1,72.6,38,4,8,5,8
Marquese Chriss,Pre,1627737,201617,6,29,62,61,49.2,99.7,-0.2,0.0,9.2,1.5,91.7,84,51,51,64,33
Marquese Chriss,Pre,1627737,201718,5,15,36,35,48.6,95.8,-1.5,-0.3,6.4,1.3,91.1,30,39,41,34,28
Marquese Chriss,Pre,1627737,201819,2,6,12,12,50.0,99.7,0.0,0.0,5.2,2.6,80.4,11,46,49,27,13
Marquese Chriss,Pre,1627737,201920,5,17,29,35,60.3,117.7,5.3,1.1,11.6,2.3,114.8,3,80,72,55,74
Marquese Chriss,Pre,1627737,202122,4,5,14,10,35.7,69.7,-4.4,-1.1,-2.5,-0.6,63.9,0,1,24,11,0
Deyonta Davis,Pre,1627738,201617,1,1,5,2,20.0,40.6,-2.9,-2.9,-2.2,-2.2,32.9,9,0,3,1,0
Deyonta Davis,Pre,1627738,201718,3,4,12,8,33.3,65.7,-4.2,-1.4,-1.5,-0.5,76.1,0,3,18,5,8
Kris Dunn,Pre,1627739,201617,7,12,53,25,23.6,47.8,-27.3,-3.9,-19.3,-2.8,47.5,53,0,1,1,1
Kris Dunn,Pre,1627739,201718,3,10,26,22,42.3,83.4,-4.4,-1.5,1.3,0.4,84.6,52,14,17,14,15
Kris Dunn,Pre,1627739,201819,5,17,30,36,60.0,119.7,5.9,1.2,19.1,3.8,135.2,11,78,70,49,95
Kris Dunn,Pre,1627739,201920,5,12,32,26,40.6,79.3,-6.8,-1.4,0.1,0.0,87.8,11,16,21,16,28
Henry Ellenson,Pre,1627740,201617,5,10,22,26,59.1,119.8,4.3,0.9,7.6,1.5,118.5,3,84,74,64,85
Henry Ellenson,Pre,1627740,201718,5,19,38,44,57.9,114.1,5.4,1.1,13.8,2.8,111.9,37,74,74,69,69
Henry Ellenson,Pre,1627740,201819,4,8,18,17,47.2,94.2,-1.0,-0.3,6.9,1.7,98.2,0,37,42,13,42
Henry Ellenson,Pre,1627740,201920,1,1,3,2,33.3,65.0,-1.1,-1.1,-0.4,-0.4,53.1,0,4,26,10,0
Buddy Hield,Pre,1627741,201617,6,29,67,66,49.3,99.9,-0.1,0.0,10.0,1.7,103.5,90,51,51,67,58
Buddy Hield,Pre,1627741,201718,6,25,65,58,44.6,88.0,-7.9,-1.3,6.3,1.1,93.1,82,24,20,29,33
Buddy Hield,Pre,1627741,201819,6,27,68,65,47.8,95.3,-3.2,-0.5,26.7,4.4,95.7,84,39,34,60,37
Buddy Hield,Pre,1627741,201920,5,36,75,87,58.0,113.2,10.1,2.0,26.4,5.3,122.5,98,72,86,94,85
Buddy Hield,Pre,1627741,202122,3,13,41,36,43.9,85.6,-6.0,-2.0,-0.6,-0.2,84.7,91,17,10,16,17
Buddy Hield,Pre,1627741,202223,4,17,37,43,58.1,113.9,5.3,1.3,12.4,3.1,111.6,57,78,78,76,73
Brandon Ingram,Pre,1627742,201617,8,17,45,40,44.4,90.1,-4.4,-0.5,2.4,0.3,91.8,21,30,36,29,33
Brandon Ingram,Pre,1627742,201718,5,19,52,41,39.4,77.7,-11.8,-2.4,-0.3,-0.1,77.7,76,10,6,9,9
Brandon Ingram,Pre,1627742,201819,5,27,57,55,48.3,96.2,-2.1,-0.4,22.9,4.6,100.0,85,40,39,62,46
Brandon Ingram,Pre,1627742,201920,5,24,54,53,49.1,95.7,-2.4,-0.5,9.4,1.9,98.2,78,41,37,46,42
Brandon Ingram,Pre,1627742,202122,1,5,9,10,55.6,108.4,0.8,0.8,2.0,2.0,134.3,48,67,67,68,96
Brandon Ingram,Pre,1627742,202223,1,7,12,15,62.5,122.5,2.8,2.8,5.1,5.1,139.8,85,87,95,96,97
Demetrius Jackson,Pre,1627743,201617,6,12,23,29,63.0,127.8,6.3,1.1,9.8,1.6,124.9,1,92,77,66,90
Demetrius Jackson,Pre,1627743,201718,2,1,3,3,50.0,98.6,0.0,0.0,0.6,0.3,103.3,0,43,48,13,53
Demetrius Jackson,Pre,1627743,201819,2,4,7,9,64.3,128.2,2.0,1.0,5.1,2.5,108.8,0,88,68,25,64
Demetrius Jackson,Pre,1627743,201920,6,16,40,36,45.0,87.8,-5.0,-0.8,3.7,0.6,82.3,19,25,32,24,21
Brice Johnson,Pre,1627744,201617,2,1,3,2,33.3,67.6,-1.0,-0.5,-0.5,-0.3,54.8,0,3,38,17,2
Brice Johnson,Pre,1627744,201718,4,9,26,19,36.5,72.0,-7.4,-1.8,-1.7,-0.4,81.9,19,6,12,6,12
Damian Jones,Pre,1627745,201718,3,3,5,6,60.0,118.3,0.9,0.3,2.0,0.7,96.2,0,82,56,21,38
Damian Jones,Pre,1627745,201819,5,18,23,36,78.3,156.1,12.9,2.6,23.0,4.6,140.2,0,100,91,64,98
Damian Jones,Pre,1627745,201920,4,4,11,10,45.5,88.7,-1.3,-0.3,1.1,0.3,80.2,0,28,42,18,17
Damian Jones,Pre,1627745,202122,3,2,3,4,66.7,130.1,0.9,0.3,1.3,0.4,105.2,0,96,57,31,59
Damian Jones,Pre,1627745,202223,6,4,15,9,30.0,58.8,-6.3,-1.1,-3.4,-0.6,64.8,0,2,26,10,4
Skal Labissiere,Pre,1627746,201617,4,6,18,12,33.3,67.6,-5.8,-1.4,-3.0,-0.8,59.7,3,3,16,9,2
Skal Labissiere,Pre,1627746,201718,6,29,60,60,50.0,98.6,-0.9,-0.1,12.3,2.1,119.4,70,43,44,50,79
Skal Labissiere,Pre,1627746,201819,6,13,31,28,45.2,90.1,-3.1,-0.5,10.5,1.8,102.3,1,27,37,15,49
Skal Labissiere,Pre,1627746,201920,5,14,34,29,42.7,83.2,-5.8,-1.2,1.5,0.3,90.4,20,20,25,18,31
Caris LeVert,Pre,1627747,201718,2,9,18,19,52.8,104.0,0.7,0.4,4.7,2.3,98.2,58,57,57,60,43
Caris LeVert,Pre,1627747,201819,4,23,54,53,49.1,97.9,-1.1,-0.3,22.6,5.6,105.2,94,44,42,77,54
Caris LeVert,Pre,1627747,201920,4,16,29,38,65.5,127.8,8.3,2.1,14.6,3.6,126.4,26,91,86,80,89
Caris LeVert,Pre,1627747,202223,3,13,26,31,59.6,116.9,4.5,1.5,9.5,3.2,121.1,48,83,80,77,84
Thon Maker,Pre,1627748,201617,5,6,16,12,37.5,76.0,-3.8,-0.8,-1.4,-0.3,80.7,0,11,29,17,16
Thon Maker,Pre,1627748,201718,1,3,7,8,57.1,112.6,0.9,0.9,2.4,2.4,94.3,27,71,69,61,34
Thon Maker,Pre,1627748,201819,1,1,4,3,37.5,74.8,-1.0,-1.0,0.7,0.7,73.5,0,10,26,3,9
Thon Maker,Pre,1627748,201920,5,7,18,15,41.7,81.3,-3.4,-0.7,0.5,0.1,75.7,0,18,35,17,12
Dejounte Murray,Pre,1627749,201617,5,6,26,14,26.9,54.6,-11.6,-2.3,-7.7,-1.5,49.8,13,1,6,2,1
Dejounte Murray,Pre,1627749,201718,4,17,36,34,47.2,93.1,-2.5,-0.6,5.4,1.3,107.6,58,34,32,36,62
Dejounte Murray,Pre,1627749,201819,3,12,26,24,46.2,92.1,-2.1,-0.7,9.3,3.1,108.1,55,31,31,39,61
Dejounte Murray,Pre,1627749,201920,5,16,36,35,48.6,94.8,-1.9,-0.4,5.9,1.2,103.7,24,39,41,32,53
Dejounte Murray,Pre,1627749,202122,4,28,50,62,62.0,121.0,10.7,2.7,17.3,4.3,130.0,85,87,93,95,95
Dejounte Murray,Pre,1627749,202223,3,23,42,51,60.7,119.0,8.2,2.7,16.3,5.4,142.2,94,85,94,97,97
Jamal Murray,Pre,1627750,201617,8,33,93,76,40.9,82.8,-15.7,-2.0,-1.7,-0.2,86.8,92,19,9,18,25
Jamal Murray,Pre,1627750,201718,4,13,31,36,58.1,114.4,4.5,1.1,11.4,2.8,127.2,39,75,77,70,90
Jamal Murray,Pre,1627750,201819,4,15,32,36,56.3,112.2,3.9,1.0,18.0,4.5,107.9,43,70,67,60,61
Jamal Murray,Pre,1627750,201920,4,14,37,30,40.5,79.1,-7.9,-2.0,0.1,0.0,93.4,58,15,13,15,35
Jamal Murray,Pre,1627750,202223,2,4,11,10,45.5,89.1,-1.2,-0.6,0.9,0.5,101.1,6,28,36,23,50
Jakob Poeltl,Pre,1627751,201617,7,18,32,36,56.3,114.1,4.4,0.6,9.3,1.3,101.9,4,77,69,58,54
Jakob Poeltl,Pre,1627751,201718,5,13,14,26,92.9,183.0,11.8,2.4,14.9,3.0,155.4,0,100,90,74,100
Jakob Poeltl,Pre,1627751,201819,5,9,17,18,52.9,105.6,1.0,0.2,8.4,1.7,99.3,0,57,52,13,44
Jakob Poeltl,Pre,1627751,201920,5,17,29,34,58.6,114.4,4.3,0.9,10.6,2.1,110.5,3,76,67,52,65
Jakob Poeltl,Pre,1627751,202122,4,12,21,24,57.1,111.5,2.5,0.6,5.2,1.3,104.3,2,73,64,53,58
Jakob Poeltl,Pre,1627751,202223,4,10,17,20,58.8,115.3,2.7,0.7,6.0,1.5,107.6,0,80,64,45,65
Taurean Prince,Pre,1627752,201617,7,19,41,41,50.0,101.4,0.6,0.1,6.7,1.0,94.1,24,52,54,47,37
Taurean Prince,Pre,1627752,201718,5,17,41,40,48.8,96.2,-1.6,-0.3,7.4,1.5,103.1,45,40,40,39,52
Taurean Prince,Pre,1627752,201819,4,19,34,46,67.7,134.9,11.9,3.0,26.8,6.7,149.5,50,93,94,88,99
Taurean Prince,Pre,1627752,201920,4,24,38,64,84.2,164.3,25.0,6.3,33.3,8.3,164.4,63,100,100,100,100
Taurean Prince,Pre,1627752,202122,4,13,30,34,56.7,110.6,3.2,0.8,7.2,1.8,111.9,20,71,69,64,75
Taurean Prince,Pre,1627752,202223,4,11,25,26,52.0,102.0,0.5,0.1,5.4,1.3,102.8,12,53,52,42,53
Zhou Qi,Pre,1627753,201718,5,5,9,12,66.7,131.4,2.9,0.6,4.8,1.0,122.3,0,95,61,27,83
Diamond Stone,Pre,1627754,201617,3,3,5,6,60.0,121.7,1.1,0.4,1.8,0.6,116.4,0,86,63,37,81
Diamond Stone,Pre,1627754,201718,3,1,5,2,20.0,39.4,-3.1,-1.0,-2.0,-0.7,50.4,0,0,22,4,0
Tyler Ulis,Pre,1627755,201617,5,11,30,24,40.0,81.1,-5.6,-1.1,-1.1,-0.2,92.5,26,16,21,18,34
Tyler Ulis,Pre,1627755,201718,5,14,41,31,37.8,74.5,-10.6,-2.1,-1.6,-0.3,84.8,45,7,8,7,15
Tyler Ulis,Pre,1627755,201819,4,4,11,8,36.4,72.5,-3.0,-0.8,1.8,0.5,68.3,0,7,31,1,4
Denzel Valentine,Pre,1627756,201617,1,2,5,4,40.0,81.1,-0.9,-0.9,-0.2,-0.2,83.6,9,16,24,19,20
Denzel Valentine,Pre,1627756,201718,6,25,50,66,66.0,130.1,15.3,2.5,26.3,4.4,127.9,49,93,93,91,90
Denzel Valentine,Pre,1627756,201920,5,7,31,19,30.7,59.8,-12.8,-2.6,-6.1,-1.2,57.1,8,3,7,4,2
Denzel Valentine,Pre,1627756,202122,3,2,6,5,41.7,81.3,-1.2,-0.4,-0.4,-0.1,69.4,0,13,38,19,1
Stephen Zimmerman,Pre,1627757,201617,3,7,15,14,46.7,94.6,-0.8,-0.3,1.5,0.5,103.7,9,39,42,33,59
Stephen Zimmerman,Pre,1627757,201718,1,1,1,2,100.0,197.1,1.0,1.0,1.2,1.2,160.3,0,100,72,33,100
Ron Baker,Pre,1627758,201617,6,12,28,29,51.8,105.0,1.4,0.2,5.6,0.9,110.8,5,63,59,46,73
Ron Baker,Pre,1627758,201718,2,3,12,7,29.2,57.5,-5.2,-2.6,-2.5,-1.3,60.3,13,1,4,2,1
Ron Baker,Pre,1627758,201819,4,5,6,12,100.0,199.5,6.0,1.5,8.6,2.2,182.9,0,100,75,19,100
Jaylen Brown,Pre,1627759,201617,7,27,64,59,46.1,93.5,-4.1,-0.6,5.5,0.8,83.8,73,37,34,43,20
Jaylen Brown,Pre,1627759,201718,4,15,35,32,45.7,90.1,-3.5,-0.9,4.2,1.0,88.3,54,27,26,29,22
Jaylen Brown,Pre,1627759,201819,4,18,43,39,45.4,90.5,-4.1,-1.0,14.8,3.7,90.3,78,29,24,48,28
Jaylen Brown,Pre,1627759,201920,3,11,21,23,54.8,106.8,1.5,0.5,6.0,2.0,89.4,22,61,58,50,29
Jaylen Brown,Pre,1627759,202122,1,8,16,20,62.5,121.9,3.6,3.6,5.7,5.7,124.8,98,89,99,99,90
Jaylen Brown,Pre,1627759,202223,4,32,54,78,72.2,141.6,22.9,5.7,33.4,8.3,143.8,92,99,100,100,99
Cat Barber,Pre,1627760,201617,2,5,12,10,41.7,84.5,-1.8,-0.9,0.0,0.0,85.5,26,20,24,21,23
DeAndre' Bembry,Pre,1627761,201617,7,14,33,30,45.5,92.2,-2.6,-0.4,2.4,0.3,80.1,8,35,40,30,15
DeAndre' Bembry,Pre,1627761,201718,3,5,18,10,27.8,54.8,-8.3,-2.8,-4.3,-1.4,44.5,13,1,4,1,0
DeAndre' Bembry,Pre,1627761,201819,5,22,41,50,61.0,121.6,8.9,1.8,26.9,5.4,119.7,44,81,79,74,79
DeAndre' Bembry,Pre,1627761,201920,5,17,42,36,42.9,83.6,-7.0,-1.4,2.1,0.4,73.3,49,20,21,21,10
DeAndre' Bembry,Pre,1627761,202122,3,6,12,12,50.0,97.5,-0.3,-0.1,1.3,0.4,87.2,0,39,47,30,21
Joel Bolomboy,Pre,1627762,201617,4,8,10,16,80.0,162.2,6.1,1.5,7.6,1.9,140.4,0,100,85,73,97
Joel Bolomboy,Pre,1627762,201718,4,11,15,26,86.7,170.8,10.8,2.7,14.1,3.5,172.2,0,100,94,83,100
Malcolm Brogdon,Pre,1627763,201617,6,13,41,30,36.6,74.2,-10.4,-1.7,-4.2,-0.7,77.1,40,10,11,9,13
Malcolm Brogdon,Pre,1627763,201718,4,7,22,17,38.6,76.2,-5.3,-1.3,-0.5,-0.1,71.8,6,9,20,9,5
Malcolm Brogdon,Pre,1627763,201819,4,17,33,41,62.1,123.9,7.9,2.0,22.4,5.6,122.3,47,82,81,76,82
Malcolm Brogdon,Pre,1627763,201920,4,10,30,27,45.0,87.8,-3.8,-0.9,2.8,0.7,84.8,31,25,29,25,23
Malcolm Brogdon,Pre,1627763,202122,2,14,23,31,67.4,131.5,7.4,3.7,10.4,5.2,144.1,77,97,99,99,99
Malcolm Brogdon,Pre,1627763,202223,3,7,19,16,42.1,82.6,-3.4,-1.1,0.3,0.1,72.9,12,17,24,17,8
Cheick Diallo,Pre,1627767,201617,4,6,15,12,40.0,81.1,-2.8,-0.7,-0.5,-0.1,85.6,1,16,31,19,23
Cheick Diallo,Pre,1627767,201718,2,7,13,14,53.9,106.2,0.8,0.4,3.7,1.8,94.7,19,61,59,46,34
Cheick Diallo,Pre,1627767,201819,5,4,15,8,26.7,53.2,-7.0,-1.4,-0.5,-0.1,58.9,0,0,21,0,1
Cheick Diallo,Pre,1627767,201920,4,3,13,6,23.1,45.0,-7.3,-1.8,-4.5,-1.1,44.4,0,0,15,4,0
Kay Felder,Pre,1627770,201617,6,22,54,48,44.4,90.1,-5.3,-0.9,2.9,0.5,89.4,70,30,26,33,29
Kay Felder,Pre,1627770,201718,3,12,30,26,43.3,85.4,-4.4,-1.5,2.2,0.7,96.5,70,20,16,23,39
Kay Felder,Pre,1627770,201819,3,8,16,16,50.0,99.7,0.0,0.0,7.0,2.3,98.3,4,46,49,21,42
Michael Gbinije,Pre,1627771,201617,2,5,10,13,65.0,131.8,3.1,1.6,4.6,2.3,134.3,9,94,85,78,95
Michael Gbinije,Pre,1627771,201718,3,4,18,9,25.0,49.3,-9.3,-3.1,-5.3,-1.8,63.9,13,0,2,1,2
Daniel Hamilton,Pre,1627772,201718,3,6,22,13,29.6,58.2,-9.3,-3.1,-4.5,-1.5,56.1,33,1,2,1,0
Daniel Hamilton,Pre,1627772,201920,3,3,9,7,38.9,75.9,-2.2,-0.7,-0.3,-0.1,66.9,0,12,35,14,6
AJ Hammons,Pre,1627773,201617,6,17,34,34,50.0,101.4,0.5,0.1,5.6,0.9,110.1,21,52,53,46,73
Jake Layman,Pre,1627774,201617,5,6,11,13,59.1,119.8,2.1,0.4,3.8,0.8,108.6,0,84,65,41,70
Jake Layman,Pre,1627774,201718,6,16,33,40,60.6,119.5,6.5,1.1,13.8,2.3,115.7,6,83,73,58,74
Jake Layman,Pre,1627774,201819,5,21,41,51,62.2,124.1,9.9,2.0,27.9,5.6,120.9,44,83,82,76,80
Jake Layman,Pre,1627774,201920,5,18,39,43,55.1,107.6,3.0,0.6,11.5,2.3,105.0,36,62,60,55,55
Jake Layman,Pre,1627774,202122,4,8,13,18,69.2,135.1,4.7,1.2,6.4,1.6,132.9,0,97,73,60,95
Jake Layman,Pre,1627774,202223,2,2,7,5,35.7,70.0,-2.1,-1.1,-0.8,-0.4,65.1,0,6,26,11,4
Patrick McCaw,Pre,1627775,201617,7,19,42,47,56.0,113.4,5.6,0.8,11.9,1.7,113.3,26,77,73,68,77
Patrick McCaw,Pre,1627775,201718,3,10,27,23,42.6,84.0,-4.4,-1.5,1.5,0.5,77.1,58,16,16,16,8
Patrick McCaw,Pre,1627775,201920,2,2,9,4,22.2,43.4,-5.2,-2.6,-3.3,-1.6,49.8,1,0,7,2,0
Georges Niang,Pre,1627777,201617,4,13,26,32,61.5,124.8,6.4,1.6,10.3,2.6,119.7,34,90,86,81,87
Georges Niang,Pre,1627777,201718,3,4,10,10,50.0,98.6,-0.1,0.0,2.1,0.7,84.9,0,43,48,21,15
Georges Niang,Pre,1627777,201819,5,16,25,40,80.0,159.6,14.9,3.0,25.9,5.2,158.0,1,100,95,70,99
Georges Niang,Pre,1627777,201920,5,14,40,36,45.0,87.8,-5.0,-1.0,3.7,0.7,88.5,39,25,27,26,29
Georges Niang,Pre,1627777,202122,4,13,30,33,55.0,107.3,2.2,0.6,6.2,1.5,109.7,20,64,62,58,71
Georges Niang,Pre,1627777,202223,4,9,23,25,54.4,106.6,1.5,0.4,6.0,1.5,106.3,8,63,58,45,63
Chinanu Onuaku,Pre,1627778,201617,1,3,3,6,100.0,202.8,3.0,3.0,3.5,3.5,195.3,0,100,98,93,100
Chinanu Onuaku,Pre,1627778,201718,1,2,2,4,100.0,197.1,2.0,2.0,2.4,2.4,160.3,0,100,87,60,100
Chinanu Onuaku,Pre,1627778,201819,3,4,6,8,66.7,133.0,2.0,0.7,4.6,1.5,107.3,0,91,62,11,58
Marcus Paige,Pre,1627779,201617,2,4,7,9,64.3,130.4,2.1,1.0,3.2,1.6,155.3,0,93,77,65,100
Marcus Paige,Pre,1627779,201718,3,3,6,7,58.3,115.0,0.9,0.3,2.2,0.7,103.7,0,76,56,23,55
Gary Payton II,Pre,1627780,201617,6,4,13,9,34.6,70.2,-3.8,-0.6,-1.9,-0.3,60.5,0,6,32,16,2
Gary Payton II,Pre,1627780,201718,4,10,21,22,52.4,103.3,0.7,0.2,5.3,1.3,112.6,4,57,53,35,70
Gary Payton II,Pre,1627780,201819,3,6,11,12,54.6,108.8,1.0,0.3,5.8,1.9,87.7,0,62,55,18,24
Gary Payton II,Pre,1627780,202122,1,5,7,10,71.4,139.3,2.8,2.8,3.7,3.7,112.7,15,98,94,89,76
Malachi Richardson,Pre,1627781,201617,4,7,13,16,61.5,124.8,3.2,0.8,5.1,1.3,130.0,0,90,73,55,92
Malachi Richardson,Pre,1627781,201718,4,11,33,26,39.4,77.6,-7.5,-1.9,-0.2,-0.1,84.3,47,9,11,10,14
Malachi Richardson,Pre,1627781,201819,5,13,30,32,53.3,106.4,1.9,0.4,15.1,3.0,98.6,11,58,57,35,43
Wayne Selden,Pre,1627782,201617,5,14,42,37,44.1,89.3,-4.4,-0.9,1.9,0.4,88.6,64,28,26,31,27
Wayne Selden,Pre,1627782,201718,2,4,14,9,32.1,63.4,-5.2,-2.6,-2.1,-1.1,69.0,27,2,4,2,4
Wayne Selden,Pre,1627782,201819,5,15,35,36,51.4,102.6,0.9,0.2,16.3,3.3,101.8,27,52,51,42,48
Pascal Siakam,Pre,1627783,201617,7,23,44,46,52.3,106.0,2.6,0.4,9.2,1.3,103.4,30,65,63,57,58
Pascal Siakam,Pre,1627783,201718,4,10,20,23,57.5,113.3,2.7,0.7,7.1,1.8,100.6,2,73,62,46,49
Pascal Siakam,Pre,1627783,201819,5,23,47,49,52.1,104.0,1.9,0.4,22.5,4.5,101.2,68,55,55,61,47
Pascal Siakam,Pre,1627783,201920,3,17,37,39,52.7,102.8,1.1,0.4,9.1,3.0,99.1,91,53,56,72,45
Pascal Siakam,Pre,1627783,202223,4,22,52,47,45.2,88.6,-6.0,-1.5,4.0,1.0,96.1,91,27,18,34,41
Jarrod Uthoff,Pre,1627784,201617,1,0,1,0,0.0,0.0,-1.0,-1.0,-0.8,-0.8,0.0,0,0,24,7,0
Jarrod Uthoff,Pre,1627784,201718,1,5,9,11,61.1,120.5,1.9,1.9,3.8,3.8,140.7,58,85,85,85,98
Jarrod Uthoff,Pre,1627784,201920,1,0,3,0,0.0,0.0,-3.1,-3.1,-2.4,-2.4,0.0,0,0,3,1,0
Isaiah Whitehead,Pre,1627785,201617,3,4,19,8,21.1,42.7,-10.7,-3.6,-7.9,-2.6,45.5,32,0,1,1,0
Isaiah Whitehead,Pre,1627785,201718,2,2,10,4,20.0,39.4,-6.1,-3.1,-3.9,-2.0,56.0,2,0,2,0,0
Troy Williams,Pre,1627786,201617,6,25,48,58,60.4,122.5,10.7,1.8,17.9,3.0,109.6,59,87,88,87,71
Troy Williams,Pre,1627786,201718,3,6,11,18,81.8,161.3,6.8,2.3,9.3,3.1,152.5,0,100,89,76,100
Troy Williams,Pre,1627786,201819,3,13,27,31,57.4,114.5,3.9,1.3,15.8,5.3,113.2,60,72,73,71,71
Kyle Wiltjer,Pre,1627787,201617,6,19,40,48,60.0,121.7,8.5,1.4,14.6,2.4,124.0,37,86,83,78,89
Kyle Wiltjer,Pre,1627787,201718,3,4,10,12,60.0,118.3,1.9,0.6,4.1,1.4,103.8,0,82,61,36,55
Furkan Korkmaz,Pre,1627788,201718,5,9,17,23,67.7,133.4,5.8,1.2,9.5,1.9,125.8,0,96,77,47,89
Furkan Korkmaz,Pre,1627788,201819,4,15,24,38,79.2,157.9,13.9,3.5,24.5,6.1,148.3,11,100,97,82,98
Furkan Korkmaz,Pre,1627788,201920,5,10,25,24,48.0,93.7,-1.6,-0.3,3.8,0.8,94.6,1,36,42,27,36
Furkan Korkmaz,Pre,1627788,202122,4,20,49,47,48.0,93.6,-3.2,-0.8,3.2,0.8,91.9,83,33,30,41,31
Furkan Korkmaz,Pre,1627788,202223,4,10,26,22,42.3,83.0,-4.5,-1.1,0.5,0.1,76.2,13,18,24,18,11
Timothe Luwawu-Cabarrot,Pre,1627789,201617,7,13,33,29,43.9,89.1,-3.6,-0.5,1.4,0.2,75.4,8,28,36,26,10
Timothe Luwawu-Cabarrot,Pre,1627789,201718,3,9,18,21,58.3,115.0,2.7,0.9,6.7,2.2,103.7,13,76,70,56,55
Timothe Luwawu-Cabarrot,Pre,1627789,201819,3,8,21,18,42.9,85.5,-3.1,-1.0,6.2,2.1,73.2,27,22,26,18,9
Timothe Luwawu-Cabarrot,Pre,1627789,201920,3,2,5,5,50.0,97.6,-0.1,0.0,1.0,0.3,93.2,0,42,47,19,35
Timothe Luwawu-Cabarrot,Pre,1627789,202122,4,3,12,8,33.3,65.0,-4.3,-1.1,-2.7,-0.7,60.9,0,1,24,10,0
Timothe Luwawu-Cabarrot,Pre,1627789,202223,3,6,15,13,43.3,85.0,-2.3,-0.8,0.6,0.2,84.8,1,19,33,18,21
Ante Zizic,Pre,1627790,201718,4,9,14,18,64.3,126.7,3.8,0.9,6.9,1.7,117.4,0,89,72,45,77
Ante Zizic,Pre,1627790,201819,4,15,17,30,88.2,176.0,13.0,3.2,20.4,5.1,159.9,0,100,96,69,100
Ben Bentil,Pre,1627791,201617,3,5,14,10,35.7,72.4,-3.8,-1.3,-1.7,-0.6,73.3,5,8,19,12,8
Yogi Ferrell,Pre,1627812,201617,2,3,7,8,57.1,115.9,1.1,0.5,2.2,1.1,119.4,0,79,68,50,87
Yogi Ferrell,Pre,1627812,201718,6,23,50,56,56.0,110.4,5.3,0.9,16.3,2.7,104.0,49,66,67,67,55
Yogi Ferrell,Pre,1627812,201819,4,19,41,46,56.1,111.9,4.9,1.2,22.9,5.7,112.3,75,69,72,78,71
Yogi Ferrell,Pre,1627812,201920,5,19,39,50,64.1,125.1,10.0,2.0,18.5,3.7,162.1,36,88,85,81,100
Damion Lee,Pre,1627814,201617,2,0,2,0,0.0,0.0,-2.0,-1.0,-1.7,-0.8,0.0,0,0,24,7,0
Damion Lee,Pre,1627814,201920,5,14,31,31,50.0,97.6,-0.8,-0.2,5.9,1.2,95.6,8,42,46,34,38
Damion Lee,Pre,1627814,202122,5,17,34,36,52.9,103.3,1.1,0.2,5.6,1.1,118.3,10,57,56,48,82
Damion Lee,Pre,1627814,202223,4,9,24,22,45.8,89.9,-2.5,-0.6,2.2,0.5,94.5,9,31,36,24,36
Sheldon Mac,Pre,1627815,201617,4,10,22,21,47.7,96.8,-0.7,-0.2,2.6,0.7,93.7,19,43,46,38,37
Sheldon Mac,Pre,1627815,201718,3,9,17,21,61.8,121.7,3.8,1.3,7.5,2.5,101.5,9,86,77,63,50
Alex Poythress,Pre,1627816,201617,1,0,1,0,0.0,0.0,-1.0,-1.0,-0.8,-0.8,0.0,0,0,24,7,0
Alex Poythress,Pre,1627816,201718,3,4,8,8,50.0,98.6,-0.1,0.0,1.6,0.5,115.6,0,43,48,18,74
Alex Poythress,Pre,1627816,201819,5,20,38,43,56.6,112.9,4.9,1.0,21.6,4.3,103.3,37,71,68,58,51
Tim Quarterman,Pre,1627817,201617,2,2,3,6,100.0,202.8,3.0,1.5,3.5,1.7,196.0,0,100,85,70,100
Isaiah Taylor,Pre,1627819,201617,3,2,4,4,50.0,101.4,0.1,0.0,0.7,0.2,126.7,0,52,52,26,91
Isaiah Taylor,Pre,1627819,201718,3,6,9,12,66.7,131.4,2.9,1.0,4.8,1.6,117.0,0,95,72,42,76
